'lane\n' => 2
'the middle lane\n' => 2
'in the middle lane\n' => 2
'stay in the middle lane\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'this\n' => 2
'whole\n' => 2
'this whole\n' => 2
'area\n' => 2
'right\n' => 2
'area right\n' => 2
'here\n' => 2
'there\n' => 2
's\n' => 2
'just\n' => 2
'so\n' => 2
'much\n' => 2
'going\n' => 2
'just so much going\n' => 2
's just so much going\n' => 2
'yeah this whole area right here there s just so much going\n' => 2
'on\n' => 2
'is\n' => 2
'a\n' => 2
'very\n' => 2
'taxing\n' => 2
'very taxing\n' => 2
'a very taxing area\n' => 2
'to\n' => 2
'drive\n' => 2
'in\n' => 2
'I\n' => 2
'found\n' => 2
'I found\n' => 2
'in I found\n' => 2
'drive in I found\n' => 2
'to drive in I found\n' => 2
'is a very taxing area to drive in I found\n' => 2
'this is a very taxing area to drive in I found\n' => 2
'yeah this whole area right here there s just so much going on this is a very taxing area to drive in I found\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'\n' => 2
'Siri\n' => 2
'Use\n' => 2
'the\n' => 2
'right\n' => 2
'two\n' => 2
'right two\n' => 2
'lanes\n' => 2
'Siri Use the right two lanes\n' => 2
'to\n' => 2
'keep\n' => 2
'towards\n' => 2
'Fort\n' => 2
'Duquesne\n' => 2
'Bridge\n' => 2
'Fort Duquesne Bridge\n' => 2
'keep right towards Fort Duquesne Bridge\n' => 2
'Siri Use the right two lanes to keep right towards Fort Duquesne Bridge\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'just\n' => 2
'even\n' => 2
'the\n' => 2
'number\n' => 2
'the number\n' => 2
'of\n' => 2
'--\n' => 2
'\\\\\\\\\n' => 2
'-- \\\\\\\\\n' => 2
'of -- \\\\\\\\\n' => 2
'even the number of -- \\\\\\\\\n' => 2
'just even the number of -- \\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'you\n' => 2
'know\n' => 2
'\n' => 2
'voice\n' => 2
'things\n' => 2
'voice things\n' => 2
'know voice things\n' => 2
'you know voice things\n' => 2
'I\n' => 2
'm\n' => 2
'I m\n' => 2
'getting\n' => 2
'you know voice things I m getting\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'do\n' => 2
'you\n' => 2
'have\n' => 2
'trouble\n' => 2
'have trouble\n' => 2
'you have trouble\n' => 2
'do you have trouble\n' => 2
'try\n' => 2
'and\n' => 2
'talking\n' => 2
'while\n' => 2
'because\n' => 2
'it\n' => 2
's\n' => 2
'happening\n' => 2
'like\n' => 2
'this\n' => 2
'is\n' => 2
'just\n' => 2
'focus\n' => 2
'more\n' => 2
'on\n' => 2
'the\n' => 2
'interchanges\n' => 2
'the interchanges\n' => 2
'on the interchanges\n' => 2
'more on the interchanges\n' => 2
'focus more on the interchanges\n' => 2
'you focus more on the interchanges\n' => 2
'like you focus more on the interchanges\n' => 2
'is just like you focus more on the interchanges\n' => 2
'this is just like you focus more on the interchanges\n' => 2
'like this is just like you focus more on the interchanges\n' => 2
's happening like this is just like you focus more on the interchanges\n' => 2
'it s happening like this is just like you focus more on the interchanges\n' => 2
'while because it s happening like this is just like you focus more on the interchanges\n' => 2
'talking while because it s happening like this is just like you focus more on the interchanges\n' => 2
'yeah do you have trouble try and talking while because it s happening like this is just like you focus more on the interchanges\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'in\n' => 2
'general\n' => 2
'I\n' => 2
'general I\n' => 2
'in general I\n' => 2
'--\n' => 2
'in general I --\n' => 2
'\\\\\\\\\n' => 2
'in general I -- \\\\\\\\\n' => 2
'yeah in general I -- \\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'keep\n' => 2
'right\n' => 2
'and\n' => 2
'continue\n' => 2
'onto\n' => 2
'Fort\n' => 2
'Pitt\n' => 2
'Bridge\n' => 2
'Fort Pitt Bridge\n' => 2
'and continue onto Fort Pitt Bridge\n' => 2
'keep right and continue onto Fort Pitt Bridge\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'in\n' => 2
'general\n' => 2
'it\n' => 2
'is\n' => 2
'harder\n' => 2
'to\n' => 2
'talk\n' => 2
'to talk\n' => 2
'is harder to talk\n' => 2
'it is harder to talk\n' => 2
'while\n' => 2
'I\n' => 2
'm\n' => 2
'navigating\n' => 2
'all\n' => 2
'm navigating all\n' => 2
'I m navigating all\n' => 2
'it is harder to talk while I m navigating all\n' => 2
'general it is harder to talk while I m navigating all\n' => 2
'in general it is harder to talk while I m navigating all\n' => 2
'of\n' => 2
'these\n' => 2
'--\n' => 2
'\\\\\\\\\n' => 2
'these -- \\\\\\\\\n' => 2
'of these -- \\\\\\\\\n' => 2
'in general it is harder to talk while I m navigating all of these -- \\\\\\\\\n' => 2
'yeah in general it is harder to talk while I m navigating all of these -- \\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'\n' => 2
'Siri\n' => 2
'Stay\n' => 2
'in\n' => 2
'the\n' => 2
'right\n' => 2
'two\n' => 2
'right two\n' => 2
'lanes\n' => 2
'the right two lanes\n' => 2
'in the right two lanes\n' => 2
'Siri Stay in the right two lanes\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'weird\n' => 2
'interchanges\n' => 2
'and\n' => 2
'stuff\n' => 2
'weird interchanges and stuff\n' => 2
'I\n' => 2
'guess\n' => 2
'this\n' => 2
'is\n' => 2
'the\n' => 2
'right\n' => 2
'lane\n' => 2
'the right lane\n' => 2
'so\n' => 2
'is the right lane so\n' => 2
'this is the right lane so\n' => 2
'guess this is the right lane so\n' => 2
'I guess this is the right lane so\n' => 2
'I\n' => 2
'do\n' => 2
'nt\n' => 2
'know\n' => 2
'if\n' => 2
've\n' => 2
'ever\n' => 2
'taken\n' => 2
'that\n' => 2
'interchange\n' => 2
'that interchange\n' => 2
've ever taken that interchange\n' => 2
'I ve ever taken that interchange\n' => 2
'if I ve ever taken that interchange\n' => 2
'do nt know if I ve ever taken that interchange\n' => 2
'I do nt know if I ve ever taken that interchange\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'oh\n' => 2
'okay\n' => 2
'oh okay\n' => 2
'\n' => 2
'was\n' => 2
'it\n' => 2
'your\n' => 2
'first\n' => 2
'time\n' => 2
'your first time\n' => 2
'was it your first time\n' => 2
'oh okay was it your first time\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'I\n' => 2
'think\n' => 2
'so\n' => 2
'\n' => 2
'yeah\n' => 2
'so yeah\n' => 2
'think so yeah\n' => 2
'I think so yeah\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'okay\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'see\n' => 2
'how\n' => 2
'this\n' => 2
'is\n' => 2
'like\n' => 2
'a\n' => 2
'slope\n' => 2
'a slope\n' => 2
'fucking\n' => 2
'awful\n' => 2
'is fucking awful\n' => 2
'a slope this is fucking awful\n' => 2
'like a slope this is fucking awful\n' => 2
'is like a slope this is fucking awful\n' => 2
'this is like a slope this is fucking awful\n' => 2
'how this is like a slope this is fucking awful\n' => 2
'see how this is like a slope this is fucking awful\n' => 2
'yeah see how this is like a slope this is fucking awful\n' => 2
'see\n' => 2
'that\n' => 2
'\n' => 2
's\n' => 2
'like\n' => 2
'a\n' => 2
'crazy\n' => 2
'a crazy\n' => 2
'like a crazy\n' => 2
's like a crazy\n' => 2
'that s like a crazy\n' => 2
'that that s like a crazy\n' => 2
'see that that s like a crazy\n' => 2
'like\n' => 2
'who\n' => 2
'designs\n' => 2
'a\n' => 2
'road\n' => 2
'a road\n' => 2
'designs a road\n' => 2
'who designs a road\n' => 2
'like who designs a road\n' => 2
'that\n' => 2
'way\n' => 2
'that way\n' => 2
'like who designs a road that way\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'stay\n' => 2
'in\n' => 2
'the\n' => 2
'left\n' => 2
'two\n' => 2
'lanes\n' => 2
'the left two lanes\n' => 2
'in the left two lanes\n' => 2
'stay in the left two lanes\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'yeah yeah\n' => 2
'how\n' => 2
'are\n' => 2
'you\n' => 2
'feeling\n' => 2
'right\n' => 2
'now\n' => 2
'right now\n' => 2
'feeling right now\n' => 2
'are you feeling right now\n' => 2
'how are you feeling right now\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'stressed\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'this\n' => 2
'is\n' => 2
'a\n' => 2
'stressful\n' => 2
'a stressful\n' => 2
'--\n' => 2
'\\\\\\\\\n' => 2
'a stressful -- \\\\\\\\\n' => 2
'is a stressful -- \\\\\\\\\n' => 2
'this is a stressful -- \\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\n' => 2
'with\n' => 2
'this\n' => 2
'whole\n' => 2
'this whole\n' => 2
'with this whole\n' => 2
'like\n' => 2
'is\n' => 2
'all\n' => 2
'very\n' => 2
'stressful\n' => 2
'all very stressful\n' => 2
'is all very stressful\n' => 2
'this is all very stressful\n' => 2
'like this is all very stressful\n' => 2
'with this whole like this is all very stressful\n' => 2
'yeah with this whole like this is all very stressful\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'and\n' => 2
'then\n' => 2
'--\n' => 2
'then --\n' => 2
'\\\\\\\\\n' => 2
'then -- \\\\\\\\\n' => 2
'and then -- \\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'was\n' => 2
'that\n' => 2
'kind\n' => 2
'that kind\n' => 2
'of\n' => 2
'unexpected\n' => 2
'to\n' => 2
'see\n' => 2
'car\n' => 2
'that car\n' => 2
'see that car\n' => 2
'unexpected to see that car\n' => 2
'of unexpected to see that car\n' => 2
'that kind of unexpected to see that car\n' => 2
'in\n' => 2
'your\n' => 2
'lane\n' => 2
'your lane\n' => 2
'in your lane\n' => 2
'was that kind of unexpected to see that car in your lane\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'it\n' => 2
's\n' => 2
'just\n' => 2
'hard\n' => 2
'to\n' => 2
'navigate\n' => 2
'to navigate\n' => 2
'just hard to navigate\n' => 2
's just hard to navigate\n' => 2
'it s just hard to navigate\n' => 2
'and\n' => 2
'they\n' => 2
'have\n' => 2
'a\n' => 2
'stop\n' => 2
'so\n' => 2
'in\n' => 2
'theory\n' => 2
'so in theory\n' => 2
'stop so in theory\n' => 2
'\n' => 2
'a stop so in theory\n' => 2
'have a stop so in theory\n' => 2
'and they have a stop so in theory\n' => 2
're\n' => 2
'supposed\n' => 2
'to\n' => 2
'yield\n' => 2
'but\n' => 2
'it\n' => 2
's\n' => 2
'just\n' => 2
'weird\n' => 2
'just so weird\n' => 2
's just so weird\n' => 2
'but it s just so weird\n' => 2
'yield but it s just so weird\n' => 2
'to yield but it s just so weird\n' => 2
'have to yield but it s just so weird\n' => 2
'they have to yield but it s just so weird\n' => 2
'because\n' => 2
'going\n' => 2
'forward\n' => 2
'I\n' => 2
'm\n' => 2
'getting\n' => 2
'over\n' => 2
'm getting over\n' => 2
'and I m getting over\n' => 2
're going forward and I m getting over\n' => 2
'they re going forward and I m getting over\n' => 2
'they have to yield but it s just so weird because they re going forward and I m getting over\n' => 2
'to they have to yield but it s just so weird because they re going forward and I m getting over\n' => 2
're supposed to they have to yield but it s just so weird because they re going forward and I m getting over\n' => 2
'they re supposed to they have to yield but it s just so weird because they re going forward and I m getting over\n' => 2
'and they have a stop so in theory they re supposed to they have to yield but it s just so weird because they re going forward and I m getting over\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'yeah\n' => 2
'\\\\\\\\\n' => 2
'\\\\\\\\\n' => 2
'I\n' => 2
'just\n' => 2
'do\n' => 2
'nt\n' => 2
'why\n' => 2
'you\n' => 2
'would\n' => 2
'design\n' => 2
'a\n' => 2
'road\n' => 2
'a road\n' => 2
'that\n' => 2
'way\n' => 2
'that way\n' => 2
'a road that way\n' => 2
'would design a road that way\n' => 2
'you would design a road that way\n' => 2
'nt why you would design a road that way\n' => 2
'just do nt why you would design a road that way\n' => 2
'I just do nt why you would design a road that way\n' => 2
'\\\\\\\\' => 2
