PhraseId,Sentiment
162108,2
162109,2
162110,2
162111,2
162112,2
162113,2
162114,2
162115,2
162116,2
162117,2
162118,2
162119,2
162120,2
162121,2
162122,2
162123,2
162124,2
162125,2
162126,2
162127,2
162128,2
162129,2
162130,2
162131,2
162132,2
162133,2
162134,2
162135,2
162136,2
162137,2
162138,2
162139,2
162140,2
162141,2
162142,2
162143,2
162144,2
162145,2
162146,2
162147,2
162148,2
162149,2
162150,2
162151,2
162152,2
162153,2
162154,2
162155,2
162156,2
162157,2
162158,2
162159,2
162160,2
162161,2
162162,2
162163,2
162164,2
162165,2
162166,2
162167,2
162168,2
162169,2
162170,2
162171,2
162172,2
162173,2
162174,2
162175,2
162176,2
162177,2
162178,2
162179,2
162180,2
162181,2
162182,2
162183,2
162184,2
162185,2
162186,2
162187,2
162188,2
162189,2
162190,2
162191,2
162192,2
162193,2
162194,2
162195,2
162196,2
162197,2
162198,2
162199,2
162200,2
162201,2
162202,2
162203,2
162204,2
162205,2
162206,2
162207,2
162208,2
162209,2
162210,2
162211,2
162212,2
162213,2
162214,2
162215,2
162216,2
162217,2
162218,2
162219,2
162220,2
162221,2
162222,2
162223,2
162224,2
162225,2
162226,2
162227,2
162228,2
162229,2
162230,2
162231,2
162232,2
162233,2
162234,2
162235,2
162236,2
162237,2
162238,2
162239,2
162240,2
162241,2
162242,2
162243,2
162244,2
162245,2
162246,2
162247,2
162248,2
162249,2
162250,2
162251,2
162252,2
162253,2
162254,2
162255,2
162256,2
162257,2
162258,2
162259,2
162260,2
162261,2
162262,2
162263,2
162264,2
162265,2
162266,2
162267,2
162268,2
162269,2
162270,2
162271,2
162272,2
162273,2
162274,2
162275,2
162276,2
162277,2
162278,2
162279,2
162280,2
162281,2
162282,2
162283,2
162284,2
162285,2
162286,2
162287,2
162288,2
162289,2
162290,2
162291,2
162292,2
162293,2
162294,2
162295,2
162296,2
162297,2
162298,2
162299,2
162300,2
162301,2
162302,2
162303,2
162304,2
162305,2
162306,2
162307,2
162308,2
162309,2
162310,2
162311,2
162312,2
162313,2
162314,2
162315,2
162316,2
162317,2
162318,2
162319,2
162320,2
162321,2
162322,2
162323,2
162324,2
162325,2
162326,2
162327,2
162328,2
162329,2
162330,2
162331,2
162332,2
162333,2
162334,2
162335,2
162336,2
162337,2
162338,2
162339,2
162340,2
162341,2
162342,2
162343,2
162344,2
162345,2
162346,2
162347,2
162348,2
162349,2
162350,2
162351,2
162352,2
162353,2
162354,2
162355,2
162356,2
162357,2
162358,2
162359,2
162360,2
162361,2
162362,2
162363,2
162364,2
162365,2
162366,2
162367,2
162368,2
162369,2
162370,2
162371,2
162372,2
162373,2
162374,2
162375,2
162376,2
162377,2
162378,2
162379,2
162380,2
162381,2
162382,2
162383,2
162384,2
162385,2
162386,2
162387,2
162388,2
162389,2
162390,2
162391,2
162392,2
162393,2
162394,2
162395,2
162396,2
162397,2
162398,2
162399,2
162400,2
162401,2
162402,2
162403,2
162404,2
162405,2
162406,2
162407,2
162408,2
162409,2
162410,2
162411,2
162412,2
162413,2
162414,2
162415,2
162416,2
162417,2
162418,2
162419,2
162420,2
162421,2
162422,2
162423,2
162424,2
162425,2
162426,2
162427,2
162428,2
162429,2
162430,2
162431,2
162432,2
162433,2
162434,2
162435,2
162436,2
162437,2
162438,2
162439,2
162440,2
162441,2
162442,2
162443,2
162444,2
162445,2
162446,2
162447,2
162448,2
162449,2
162450,2
162451,2
162452,2
162453,2
162454,2
162455,2
162456,2
162457,2
162458,2
162459,2
162460,2
162461,2
162462,2
162463,2
162464,2
162465,2
162466,2
162467,2
162468,2
162469,2
162470,2
162471,2
162472,2
162473,2
162474,2
162475,2
162476,2
162477,2
162478,2
162479,2
162480,2
162481,2
162482,2
162483,2
162484,2
162485,2
162486,2
162487,2
162488,2
162489,2
162490,2
162491,2
162492,2
162493,2
162494,2
162495,2
162496,2
162497,2
162498,2
162499,2
162500,2
162501,2
162502,2
162503,2
162504,2
162505,2
162506,2
162507,2
162508,2
162509,2
162510,2
162511,2
162512,2
162513,2
162514,2
162515,2
162516,2
162517,2
162518,2
162519,2
162520,2
162521,2
162522,2
162523,2
162524,2
162525,2
162526,2
162527,2
162528,2
162529,2
162530,2
162531,2
162532,2
162533,2
162534,2
162535,2
162536,2
162537,2
162538,2
162539,2
162540,2
162541,2
162542,2
162543,2
162544,2
162545,2
162546,2
162547,2
162548,2
162549,2
162550,2
162551,2
162552,2
162553,2
162554,2
162555,2
162556,2
162557,2
162558,2
162559,2
162560,2
162561,2
162562,2
162563,2
162564,2
162565,2
162566,2
162567,2
162568,2
162569,2
162570,2
162571,2
162572,2
162573,2
162574,2
162575,2
162576,2
162577,2
162578,2
162579,2
162580,2
162581,2
162582,2
162583,2
162584,2
162585,2
162586,2
162587,2
162588,2
162589,2
162590,2
162591,2
162592,2
162593,2
162594,2
162595,2
162596,2
162597,2
162598,2
162599,2
162600,2
162601,2
162602,2
162603,2
162604,2
162605,2
162606,2
162607,2
162608,2
162609,2
162610,2
162611,2
162612,2
162613,2
162614,2
162615,2
162616,2
162617,2
162618,2
162619,2
162620,2
162621,2
162622,2
162623,2
162624,2
162625,2
162626,2
162627,2
162628,2
162629,2
162630,2
162631,2
162632,2
162633,2
162634,2
162635,2
162636,2
162637,2
162638,2
162639,2
162640,2
162641,2
162642,2
162643,2
162644,2
162645,2
162646,2
162647,2
162648,2
162649,2
162650,2
162651,2
162652,2
162653,2
162654,2
162655,2
162656,2
162657,2
162658,2
162659,2
162660,2
162661,2
162662,2
162663,2
162664,2
162665,2
162666,2
162667,2
162668,2
162669,2
162670,2
162671,2
162672,2
162673,2
162674,2
162675,2
162676,2
162677,2
162678,2
162679,2
162680,2
162681,2
162682,2
162683,2
162684,2
162685,2
162686,2
162687,2
162688,2
162689,2
162690,2
162691,2
162692,2
162693,2
162694,2
162695,2
162696,2
162697,2
162698,2
162699,2
162700,2
162701,2
162702,2
162703,2
162704,2
162705,2
162706,2
162707,2
162708,2
162709,2
162710,2
162711,2
162712,2
162713,2
162714,2
162715,2
162716,2
162717,2
162718,2
162719,2
162720,2
162721,2
162722,2
162723,2
162724,2
162725,2
162726,2
162727,2
162728,2
162729,2
162730,2
162731,2
162732,2
162733,2
162734,2
162735,2
162736,2
162737,2
162738,2
162739,2
162740,2
162741,2
162742,2
162743,2
162744,2
162745,2
162746,2
162747,2
162748,2
162749,2
162750,2
162751,2
162752,2
162753,2
162754,2
162755,2
162756,2
162757,2
162758,2
162759,2
162760,2
162761,2
162762,2
162763,2
162764,2
162765,2
162766,2
162767,2
162768,2
162769,2
162770,2
162771,2
162772,2
162773,2
162774,2
162775,2
162776,2
162777,2
162778,2
162779,2
162780,2
162781,2
162782,2
162783,2
162784,2
162785,2
162786,2
162787,2
162788,2
162789,2
162790,2
162791,2
162792,2
162793,2
162794,2
162795,2
162796,2
162797,2
162798,2
162799,2
162800,2
162801,2
162802,2
162803,2
162804,2
162805,2
162806,2
162807,2
162808,2
162809,2
162810,2
162811,2
162812,2
162813,2
162814,2
162815,2
162816,2
162817,2
162818,2
162819,2
162820,2
162821,2
162822,2
162823,2
162824,2
162825,2
162826,2
162827,2
162828,2
162829,2
162830,2
162831,2
162832,2
162833,2
162834,2
162835,2
162836,2
162837,2
162838,2
162839,2
162840,2
162841,2
162842,2
162843,2
162844,2
162845,2
162846,2
162847,2
162848,2
162849,2
162850,2
162851,2
162852,2
162853,2
162854,2
162855,2
162856,2
162857,2
162858,2
162859,2
162860,2
162861,2
162862,2
162863,2
162864,2
162865,2
162866,2
162867,2
162868,2
162869,2
162870,2
162871,2
162872,2
162873,2
162874,2
162875,2
162876,2
162877,2
162878,2
162879,2
162880,2
162881,2
162882,2
162883,2
162884,2
162885,2
162886,2
162887,2
162888,2
162889,2
162890,2
162891,2
162892,2
162893,2
162894,2
162895,2
162896,2
162897,2
162898,2
162899,2
162900,2
162901,2
162902,2
162903,2
162904,2
162905,2
162906,2
162907,2
162908,2
162909,2
162910,2
162911,2
162912,2
162913,2
162914,2
162915,2
162916,2
162917,2
162918,2
162919,2
162920,2
162921,2
162922,2
162923,2
162924,2
162925,2
162926,2
162927,2
162928,2
162929,2
162930,2
162931,2
162932,2
162933,2
162934,2
162935,2
162936,2
162937,2
162938,2
162939,2
162940,2
162941,2
162942,2
162943,2
162944,2
162945,2
162946,2
162947,2
162948,2
162949,2
162950,2
162951,2
162952,2
162953,2
162954,2
162955,2
162956,2
162957,2
162958,2
162959,2
162960,2
162961,2
162962,2
162963,2
162964,2
162965,2
162966,2
162967,2
162968,2
162969,2
162970,2
162971,2
162972,2
162973,2
162974,2
162975,2
162976,2
162977,2
162978,2
162979,2
162980,2
162981,2
162982,2
162983,2
162984,2
162985,2
162986,2
162987,2
162988,2
162989,2
162990,2
162991,2
162992,2
162993,2
162994,2
162995,2
162996,2
162997,2
162998,2
162999,2
163000,2
163001,2
163002,2
163003,2
163004,2
163005,2
163006,2
163007,2
163008,2
163009,2
163010,2
163011,2
163012,2
163013,2
163014,2
163015,2
163016,2
163017,2
163018,2
163019,2
163020,2
163021,2
163022,2
163023,2
163024,2
163025,2
163026,2
163027,2
163028,2
163029,2
163030,2
163031,2
163032,2
163033,2
163034,2
163035,2
163036,2
163037,2
163038,2
163039,2
163040,2
163041,2
163042,2
163043,2
163044,2
163045,2
163046,2
163047,2
163048,2
163049,2
163050,2
163051,2
163052,2
163053,2
163054,2
163055,2
163056,2
163057,2
163058,2
163059,2
163060,2
163061,2
163062,2
163063,2
163064,2
163065,2
163066,2
163067,2
163068,2
163069,2
163070,2
163071,2
163072,2
163073,2
163074,2
163075,2
163076,2
163077,2
163078,2
163079,2
163080,2
163081,2
163082,2
163083,2
163084,2
163085,2
163086,2
163087,2
163088,2
163089,2
163090,2
163091,2
163092,2
163093,2
163094,2
163095,2
163096,2
163097,2
163098,2
163099,2
163100,2
163101,2
163102,2
163103,2
163104,2
163105,2
163106,2
163107,2
163108,2
163109,2
163110,2
163111,2
163112,2
163113,2
163114,2
163115,2
163116,2
163117,2
163118,2
163119,2
163120,2
163121,2
163122,2
163123,2
163124,2
163125,2
163126,2
163127,2
163128,2
163129,2
163130,2
163131,2
163132,2
163133,2
163134,2
163135,2
163136,2
163137,2
163138,2
163139,2
163140,2
163141,2
163142,2
163143,2
163144,2
163145,2
163146,2
163147,2
163148,2
163149,2
163150,2
163151,2
163152,2
163153,2
163154,2
163155,2
163156,2
163157,2
163158,2
163159,2
163160,2
163161,2
163162,2
163163,2
163164,2
163165,2
163166,2
163167,2
163168,2
163169,2
163170,2
163171,2
163172,2
163173,2
163174,2
163175,2
163176,2
163177,2
163178,2
163179,2
163180,2
163181,2
163182,2
163183,2
163184,2
163185,2
163186,2
163187,2
163188,2
163189,2
163190,2
163191,2
163192,2
163193,2
163194,2
163195,2
163196,2
163197,2
163198,2
163199,2
163200,2
163201,2
163202,2
163203,2
163204,2
163205,2
163206,2
163207,2
163208,2
163209,2
163210,2
163211,2
163212,2
163213,2
163214,2
163215,2
163216,2
163217,2
163218,2
163219,2
163220,2
163221,2
163222,2
163223,2
163224,2
163225,2
163226,2
163227,2
163228,2
163229,2
163230,2
163231,2
163232,2
163233,2
163234,2
163235,2
163236,2
163237,2
163238,2
163239,2
163240,2
163241,2
163242,2
163243,2
163244,2
163245,2
163246,2
163247,2
163248,2
163249,2
163250,2
163251,2
163252,2
163253,2
163254,2
163255,2
163256,2
163257,2
163258,2
163259,2
163260,2
163261,2
163262,2
163263,2
163264,2
163265,2
163266,2
163267,2
163268,2
163269,2
163270,2
163271,2
163272,2
163273,2
163274,2
163275,2
163276,2
163277,2
163278,2
163279,2
163280,2
163281,2
163282,2
163283,2
163284,2
163285,2
163286,2
163287,2
163288,2
163289,2
163290,2
163291,2
163292,2
163293,2
163294,2
163295,2
163296,2
163297,2
163298,2
163299,2
163300,2
163301,2
163302,2
163303,2
163304,2
163305,2
163306,2
163307,2
163308,2
163309,2
163310,2
163311,2
163312,2
163313,2
163314,2
163315,2
163316,2
163317,2
163318,2
163319,2
163320,2
163321,2
163322,2
163323,2
163324,2
163325,2
163326,2
163327,2
163328,2
163329,2
163330,2
163331,2
163332,2
163333,2
163334,2
163335,2
163336,2
163337,2
163338,2
163339,2
163340,2
163341,2
163342,2
163343,2
163344,2
163345,2
163346,2
163347,2
163348,2
163349,2
163350,2
163351,2
163352,2
163353,2
163354,2
163355,2
163356,2
163357,2
163358,2
163359,2
163360,2
163361,2
163362,2
163363,2
163364,2
163365,2
163366,2
163367,2
163368,2
163369,2
163370,2
163371,2
163372,2
163373,2
163374,2
163375,2
163376,2
163377,2
163378,2
163379,2
163380,2
163381,2
163382,2
163383,2
163384,2
163385,2
163386,2
163387,2
163388,2
163389,2
163390,2
163391,2
163392,2
163393,2
163394,2
163395,2
163396,2
163397,2
163398,2
163399,2
163400,2
163401,2
163402,2
163403,2
163404,2
163405,2
163406,2
163407,2
163408,2
163409,2
163410,2
163411,2
163412,2
163413,2
163414,2
163415,2
163416,2
163417,2
163418,2
163419,2
163420,2
163421,2
163422,2
163423,2
163424,2
163425,2
163426,2
163427,2
163428,2
163429,2
163430,2
163431,2
163432,2
163433,2
163434,2
163435,2
163436,2
163437,2
163438,2
163439,2
163440,2
163441,2
163442,2
163443,2
163444,2
163445,2
163446,2
163447,2
163448,2
163449,2
163450,2
163451,2
163452,2
163453,2
163454,2
163455,2
163456,2
163457,2
163458,2
163459,2
163460,2
163461,2
163462,2
163463,2
163464,2
163465,2
163466,2
163467,2
163468,2
163469,2
163470,2
163471,2
163472,2
163473,2
163474,2
163475,2
163476,2
163477,2
163478,2
163479,2
163480,2
163481,2
163482,2
163483,2
163484,2
163485,2
163486,2
163487,2
163488,2
163489,2
163490,2
163491,2
163492,2
163493,2
163494,2
163495,2
163496,2
163497,2
163498,2
163499,2
163500,2
163501,2
163502,2
163503,2
163504,2
163505,2
163506,2
163507,2
163508,2
163509,2
163510,2
163511,2
163512,2
163513,2
163514,2
163515,2
163516,2
163517,2
163518,2
163519,2
163520,2
163521,2
163522,2
163523,2
163524,2
163525,2
163526,2
163527,2
163528,2
163529,2
163530,2
163531,2
163532,2
163533,2
163534,2
163535,2
163536,2
163537,2
163538,2
163539,2
163540,2
163541,2
163542,2
163543,2
163544,2
163545,2
163546,2
163547,2
163548,2
163549,2
163550,2
163551,2
163552,2
163553,2
163554,2
163555,2
163556,2
163557,2
163558,2
163559,2
163560,2
163561,2
163562,2
163563,2
163564,2
163565,2
163566,2
163567,2
163568,2
163569,2
163570,2
163571,2
163572,2
163573,2
163574,2
163575,2
163576,2
163577,2
163578,2
163579,2
163580,2
163581,2
163582,2
163583,2
163584,2
163585,2
163586,2
163587,2
163588,2
163589,2
163590,2
163591,2
163592,2
163593,2
163594,2
163595,2
163596,2
163597,2
163598,2
163599,2
163600,2
163601,2
163602,2
163603,2
163604,2
163605,2
163606,2
163607,2
163608,2
163609,2
163610,2
163611,2
163612,2
163613,2
163614,2
163615,2
163616,2
163617,2
163618,2
163619,2
163620,2
163621,2
163622,2
163623,2
163624,2
163625,2
163626,2
163627,2
163628,2
163629,2
163630,2
163631,2
163632,2
163633,2
163634,2
163635,2
163636,2
163637,2
163638,2
163639,2
163640,2
163641,2
163642,2
163643,2
163644,2
163645,2
163646,2
163647,2
163648,2
163649,2
163650,2
163651,2
163652,2
163653,2
163654,2
163655,2
163656,2
163657,2
163658,2
163659,2
163660,2
163661,2
163662,2
163663,2
163664,2
163665,2
163666,2
163667,2
163668,2
163669,2
163670,2
163671,2
163672,2
163673,2
163674,2
163675,2
163676,2
163677,2
163678,2
163679,2
163680,2
163681,2
163682,2
163683,2
163684,2
163685,2
163686,2
163687,2
163688,2
163689,2
163690,2
163691,2
163692,2
163693,2
163694,2
163695,2
163696,2
163697,2
163698,2
163699,2
163700,2
163701,2
163702,2
163703,2
163704,2
163705,2
163706,2
163707,2
163708,2
163709,2
163710,2
163711,2
163712,2
163713,2
163714,2
163715,2
163716,2
163717,2
163718,2
163719,2
163720,2
163721,2
163722,2
163723,2
163724,2
163725,2
163726,2
163727,2
163728,2
163729,2
163730,2
163731,2
163732,2
163733,2
163734,2
163735,2
163736,2
163737,2
163738,2
163739,2
163740,2
163741,2
163742,2
163743,2
163744,2
163745,2
163746,2
163747,2
163748,2
163749,2
163750,2
163751,2
163752,2
163753,2
163754,2
163755,2
163756,2
163757,2
163758,2
163759,2
163760,2
163761,2
163762,2
163763,2
163764,2
163765,2
163766,2
163767,2
163768,2
163769,2
163770,2
163771,2
163772,2
163773,2
163774,2
163775,2
163776,2
163777,2
163778,2
163779,2
163780,2
163781,2
163782,2
163783,2
163784,2
163785,2
163786,2
163787,2
163788,2
163789,2
163790,2
163791,2
163792,2
163793,2
163794,2
163795,2
163796,2
163797,2
163798,2
163799,2
163800,2
163801,2
163802,2
163803,2
163804,2
163805,2
163806,2
163807,2
163808,2
163809,2
163810,2
163811,2
163812,2
163813,2
163814,2
163815,2
163816,2
163817,2
163818,2
163819,2
163820,2
163821,2
163822,2
163823,2
163824,2
163825,2
163826,2
163827,2
163828,2
163829,2
163830,2
163831,2
163832,2
163833,2
163834,2
163835,2
163836,2
163837,2
163838,2
163839,2
163840,2
163841,2
163842,2
163843,2
163844,2
163845,2
163846,2
163847,2
163848,2
163849,2
163850,2
163851,2
163852,2
163853,2
163854,2
163855,2
163856,2
163857,2
163858,2
163859,2
163860,2
163861,2
163862,2
163863,2
163864,2
163865,2
163866,2
163867,2
163868,2
163869,2
163870,2
163871,2
163872,2
163873,2
163874,2
163875,2
163876,2
163877,2
163878,2
163879,2
163880,2
163881,2
163882,2
163883,2
163884,2
163885,2
163886,2
163887,2
163888,2
163889,2
163890,2
163891,2
163892,2
163893,2
163894,2
163895,2
163896,2
163897,2
163898,2
163899,2
163900,2
163901,2
163902,2
163903,2
163904,2
163905,2
163906,2
163907,2
163908,2
163909,2
163910,2
163911,2
163912,2
163913,2
163914,2
163915,2
163916,2
163917,2
163918,2
163919,2
163920,2
163921,2
163922,2
163923,2
163924,2
163925,2
163926,2
163927,2
163928,2
163929,2
163930,2
163931,2
163932,2
163933,2
163934,2
163935,2
163936,2
163937,2
163938,2
163939,2
163940,2
163941,2
163942,2
163943,2
163944,2
163945,2
163946,2
163947,2
163948,2
163949,2
163950,2
163951,2
163952,2
163953,2
163954,2
163955,2
163956,2
163957,2
163958,2
163959,2
163960,2
163961,2
163962,2
163963,2
163964,2
163965,2
163966,2
163967,2
163968,2
163969,2
163970,2
163971,2
163972,2
163973,2
163974,2
163975,2
163976,2
163977,2
163978,2
163979,2
163980,2
163981,2
163982,2
163983,2
163984,2
163985,2
163986,2
163987,2
163988,2
163989,2
163990,2
163991,2
163992,2
163993,2
163994,2
163995,2
163996,2
163997,2
163998,2
163999,2
164000,2
164001,2
164002,2
164003,2
164004,2
164005,2
164006,2
164007,2
164008,2
164009,2
164010,2
164011,2
164012,2
164013,2
164014,2
164015,2
164016,2
164017,2
164018,2
164019,2
164020,2
164021,2
164022,2
164023,2
164024,2
164025,2
164026,2
164027,2
164028,2
164029,2
164030,2
164031,2
164032,2
164033,2
164034,2
164035,2
164036,2
164037,2
164038,2
164039,2
164040,2
164041,2
164042,2
164043,2
164044,2
164045,2
164046,2
164047,2
164048,2
164049,2
164050,2
164051,2
164052,2
164053,2
164054,2
164055,2
164056,2
164057,2
164058,2
164059,2
164060,2
164061,2
164062,2
164063,2
164064,2
164065,2
164066,2
164067,2
164068,2
164069,2
164070,2
164071,2
164072,2
164073,2
164074,2
164075,2
164076,2
164077,2
164078,2
164079,2
164080,2
164081,2
164082,2
164083,2
164084,2
164085,2
164086,2
164087,2
164088,2
164089,2
164090,2
164091,2
164092,2
164093,2
164094,2
164095,2
164096,2
164097,2
164098,2
164099,2
164100,2
164101,2
164102,2
164103,2
164104,2
164105,2
164106,2
164107,2
164108,2
164109,2
164110,2
164111,2
164112,2
164113,2
164114,2
164115,2
164116,2
164117,2
164118,2
164119,2
164120,2
164121,2
164122,2
164123,2
164124,2
164125,2
164126,2
164127,2
164128,2
164129,2
164130,2
164131,2
164132,2
164133,2
164134,2
164135,2
164136,2
164137,2
164138,2
164139,2
164140,2
164141,2
164142,2
164143,2
164144,2
164145,2
164146,2
164147,2
164148,2
164149,2
164150,2
164151,2
164152,2
164153,2
164154,2
164155,2
164156,2
164157,2
164158,2
164159,2
164160,2
164161,2
164162,2
164163,2
164164,2
164165,2
164166,2
164167,2
164168,2
164169,2
164170,2
164171,2
164172,2
164173,2
164174,2
164175,2
164176,2
164177,2
164178,2
164179,2
164180,2
164181,2
164182,2
164183,2
164184,2
164185,2
164186,2
164187,2
164188,2
164189,2
164190,2
164191,2
164192,2
164193,2
164194,2
164195,2
164196,2
164197,2
164198,2
164199,2
164200,2
164201,2
164202,2
164203,2
164204,2
164205,2
164206,2
164207,2
164208,2
164209,2
164210,2
164211,2
164212,2
164213,2
164214,2
164215,2
164216,2
164217,2
164218,2
164219,2
164220,2
164221,2
164222,2
164223,2
164224,2
164225,2
164226,2
164227,2
164228,2
164229,2
164230,2
164231,2
164232,2
164233,2
164234,2
164235,2
164236,2
164237,2
164238,2
164239,2
164240,2
164241,2
164242,2
164243,2
164244,2
164245,2
164246,2
164247,2
164248,2
164249,2
164250,2
164251,2
164252,2
164253,2
164254,2
164255,2
164256,2
164257,2
164258,2
164259,2
164260,2
164261,2
164262,2
164263,2
164264,2
164265,2
164266,2
164267,2
164268,2
164269,2
164270,2
164271,2
164272,2
164273,2
164274,2
164275,2
164276,2
164277,2
164278,2
164279,2
164280,2
164281,2
164282,2
164283,2
164284,2
164285,2
164286,2
164287,2
164288,2
164289,2
164290,2
164291,2
164292,2
164293,2
164294,2
164295,2
164296,2
164297,2
164298,2
164299,2
164300,2
164301,2
164302,2
164303,2
164304,2
164305,2
164306,2
164307,2
164308,2
164309,2
164310,2
164311,2
164312,2
164313,2
164314,2
164315,2
164316,2
164317,2
164318,2
164319,2
164320,2
164321,2
164322,2
164323,2
164324,2
164325,2
164326,2
164327,2
164328,2
164329,2
164330,2
164331,2
164332,2
164333,2
164334,2
164335,2
164336,2
164337,2
164338,2
164339,2
164340,2
164341,2
164342,2
164343,2
164344,2
164345,2
164346,2
164347,2
164348,2
164349,2
164350,2
164351,2
164352,2
164353,2
164354,2
164355,2
164356,2
164357,2
164358,2
164359,2
164360,2
164361,2
164362,2
164363,2
164364,2
164365,2
164366,2
164367,2
164368,2
164369,2
164370,2
164371,2
164372,2
164373,2
164374,2
164375,2
164376,2
164377,2
164378,2
164379,2
164380,2
164381,2
164382,2
164383,2
164384,2
164385,2
164386,2
164387,2
164388,2
164389,2
164390,2
164391,2
164392,2
164393,2
164394,2
164395,2
164396,2
164397,2
164398,2
164399,2
164400,2
164401,2
164402,2
164403,2
164404,2
164405,2
164406,2
164407,2
164408,2
164409,2
164410,2
164411,2
164412,2
164413,2
164414,2
164415,2
164416,2
164417,2
164418,2
164419,2
164420,2
164421,2
164422,2
164423,2
164424,2
164425,2
164426,2
164427,2
164428,2
164429,2
164430,2
164431,2
164432,2
164433,2
164434,2
164435,2
164436,2
164437,2
164438,2
164439,2
164440,2
164441,2
164442,2
164443,2
164444,2
164445,2
164446,2
164447,2
164448,2
164449,2
164450,2
164451,2
164452,2
164453,2
164454,2
164455,2
164456,2
164457,2
164458,2
164459,2
164460,2
164461,2
164462,2
164463,2
164464,2
164465,2
164466,2
164467,2
164468,2
164469,2
164470,2
164471,2
164472,2
164473,2
164474,2
164475,2
164476,2
164477,2
164478,2
164479,2
164480,2
164481,2
164482,2
164483,2
164484,2
164485,2
164486,2
164487,2
164488,2
164489,2
164490,2
164491,2
164492,2
164493,2
164494,2
164495,2
164496,2
164497,2
164498,2
164499,2
164500,2
164501,2
164502,2
164503,2
164504,2
164505,2
164506,2
164507,2
164508,2
164509,2
164510,2
164511,2
164512,2
164513,2
164514,2
164515,2
164516,2
164517,2
164518,2
164519,2
164520,2
164521,2
164522,2
164523,2
164524,2
164525,2
164526,2
164527,2
164528,2
164529,2
164530,2
164531,2
164532,2
164533,2
164534,2
164535,2
164536,2
164537,2
164538,2
164539,2
164540,2
164541,2
164542,2
164543,2
164544,2
164545,2
164546,2
164547,2
164548,2
164549,2
164550,2
164551,2
164552,2
164553,2
164554,2
164555,2
164556,2
164557,2
164558,2
164559,2
164560,2
164561,2
164562,2
164563,2
164564,2
164565,2
164566,2
164567,2
164568,2
164569,2
164570,2
164571,2
164572,2
164573,2
164574,2
164575,2
164576,2
164577,2
164578,2
164579,2
164580,2
164581,2
164582,2
164583,2
164584,2
164585,2
164586,2
164587,2
164588,2
164589,2
164590,2
164591,2
164592,2
164593,2
164594,2
164595,2
164596,2
164597,2
164598,2
164599,2
164600,2
164601,2
164602,2
164603,2
164604,2
164605,2
164606,2
164607,2
164608,2
164609,2
164610,2
164611,2
164612,2
164613,2
164614,2
164615,2
164616,2
164617,2
164618,2
164619,2
164620,2
164621,2
164622,2
164623,2
164624,2
164625,2
164626,2
164627,2
164628,2
164629,2
164630,2
164631,2
164632,2
164633,2
164634,2
164635,2
164636,2
164637,2
164638,2
164639,2
164640,2
164641,2
164642,2
164643,2
164644,2
164645,2
164646,2
164647,2
164648,2
164649,2
164650,2
164651,2
164652,2
164653,2
164654,2
164655,2
164656,2
164657,2
164658,2
164659,2
164660,2
164661,2
164662,2
164663,2
164664,2
164665,2
164666,2
164667,2
164668,2
164669,2
164670,2
164671,2
164672,2
164673,2
164674,2
164675,2
164676,2
164677,2
164678,2
164679,2
164680,2
164681,2
164682,2
164683,2
164684,2
164685,2
164686,2
164687,2
164688,2
164689,2
164690,2
164691,2
164692,2
164693,2
164694,2
164695,2
164696,2
164697,2
164698,2
164699,2
164700,2
164701,2
164702,2
164703,2
164704,2
164705,2
164706,2
164707,2
164708,2
164709,2
164710,2
164711,2
164712,2
164713,2
164714,2
164715,2
164716,2
164717,2
164718,2
164719,2
164720,2
164721,2
164722,2
164723,2
164724,2
164725,2
164726,2
164727,2
164728,2
164729,2
164730,2
164731,2
164732,2
164733,2
164734,2
164735,2
164736,2
164737,2
164738,2
164739,2
164740,2
164741,2
164742,2
164743,2
164744,2
164745,2
164746,2
164747,2
164748,2
164749,2
164750,2
164751,2
164752,2
164753,2
164754,2
164755,2
164756,2
164757,2
164758,2
164759,2
164760,2
164761,2
164762,2
164763,2
164764,2
164765,2
164766,2
164767,2
164768,2
164769,2
164770,2
164771,2
164772,2
164773,2
164774,2
164775,2
164776,2
164777,2
164778,2
164779,2
164780,2
164781,2
164782,2
164783,2
164784,2
164785,2
164786,2
164787,2
164788,2
164789,2
164790,2
164791,2
164792,2
164793,2
164794,2
164795,2
164796,2
164797,2
164798,2
164799,2
164800,2
164801,2
164802,2
164803,2
164804,2
164805,2
164806,2
164807,2
164808,2
164809,2
164810,2
164811,2
164812,2
164813,2
164814,2
164815,2
164816,2
164817,2
164818,2
164819,2
164820,2
164821,2
164822,2
164823,2
164824,2
164825,2
164826,2
164827,2
164828,2
164829,2
164830,2
164831,2
164832,2
164833,2
164834,2
164835,2
164836,2
164837,2
164838,2
164839,2
164840,2
164841,2
164842,2
164843,2
164844,2
164845,2
164846,2
164847,2
164848,2
164849,2
164850,2
164851,2
164852,2
164853,2
164854,2
164855,2
164856,2
164857,2
164858,2
164859,2
164860,2
164861,2
164862,2
164863,2
164864,2
164865,2
164866,2
164867,2
164868,2
164869,2
164870,2
164871,2
164872,2
164873,2
164874,2
164875,2
164876,2
164877,2
164878,2
164879,2
164880,2
164881,2
164882,2
164883,2
164884,2
164885,2
164886,2
164887,2
164888,2
164889,2
164890,2
164891,2
164892,2
164893,2
164894,2
164895,2
164896,2
164897,2
164898,2
164899,2
164900,2
164901,2
164902,2
164903,2
164904,2
